Quote_ID,Original_Quote_Date,Field_info1,Field_info2,Field_info3,Field_info4,Coverage_info1,Coverage_info2,Coverage_info3,Sales_info1,Sales_info2,Sales_info3,Sales_info4,Sales_info5,Personal_info1,Personal_info2,Personal_info3,Personal_info4,Personal_info5,Property_info1,Property_info2,Property_info3,Property_info4,Property_info5,Geographic_info1,Geographic_info2,Geographic_info3,Geographic_info4,Geographic_info5
19895,2/07/2014,F,1.0006,548,N,3,22,E,1,3,20,T,39182,N,1,XB,0,2,N,0,R,1,5,4,18,-1,N,NJ
24206,29/01/2015,K,0.887,"1,113",Y,8,22,F,1,5,11,V,63491,N,18,ZR,0,,N,0,S,1,4,14,9,-1,N,TX
390,25/02/2015,K,0.887,"1,113",Y,12,22,A,1,3,11,T,41799,N,5,YH,0,,N,0,R,1,17,6,4,-1,N,TX
19002,19/03/2015,F,1.0101,548,N,7,22,E,1,5,11,Q,56680,N,21,XS,0,,N,0,R,1,16,4,22,-1,N,NJ
19086,25/03/2013,J,0.9769,"1,165",N,5,22,F,1,4,23,K,47591,N,-1,XD,0,,N,0,D,1,8,14,7,-1,N,TX
13782,2/07/2014,E,0.9392,"1,487",N,5,22,K,1,5,11,T,16508,N,5,XS,0,2,N,0,S,1,6,9,25,-1,N,IL
16896,22/04/2015,K,0.887,"1,113",Y,7,22,G,1,5,11,T,1998,N,19,ZT,0,,N,0,Q,1,5,24,15,-1,N,TX
5807,27/07/2014,B,0.9153,935,N,2,22,D,1,5,11,M,44781,N,18,ZA,0,2,N,0,O,0,2,2,9,-1,N,CA
5884,3/12/2014,F,1.0005,548,N,4,22,E,1,5,11,T,54832,N,-1,XM,0,,N,0,R,1,8,4,16,-1,N,NJ
8448,1/08/2014,B,0.9153,935,N,9,22,E,0,2,20,V,13685,N,4,ZA,0,1,N,0,O,1,13,2,4,25,N,CA
2606,22/08/2014,F,1.0006,548,N,9,22,E,1,3,20,K,63041,N,6,XI,0,,N,0,R,1,20,4,22,-1,N,NJ
8845,5/07/2013,J,0.9691,"1,165",N,5,22,F,1,5,1,V,49463,N,15,ZA,0,2,N,0,J,0,4,19,4,-1,N,TX
25702,1/01/2015,B,0.9153,935,N,13,22,D,0,5,20,Q,25108,N,6,ZA,0,2,Y,0,O,1,18,2,11,-1,N,CA
2470,15/04/2014,B,0.9153,935,N,8,22,D,1,5,20,T,42599,N,-1,ZA,0,2,Y,0,O,0,18,2,4,-1,N,CA
18671,23/01/2015,K,0.887,"1,113",Y,18,22,A,1,5,11,V,43030,N,-1,XM,0,,N,0,I,1,13,14,7,-1,N,TX
6978,21/02/2013,F,0.9023,564,N,5,22,E,1,3,14,Q,4240,N,5,XM,0,,N,0,D,1,5,4,18,-1,N,NJ
6409,2/10/2013,B,0.9403,965,N,11,22,E,1,3,20,T,50519,N,5,ZA,0,2,N,0,O,1,11,2,13,-1,N,CA
8257,24/01/2014,F,0.9838,548,N,7,22,B,1,3,20,V,35502,N,8,XH,0,,N,0,R,0,10,4,20,-1,N,NJ
5019,19/06/2014,J,0.8928,"1,113",N,5,22,F,0,5,11,Q,26183,N,5,XR,0,,N,0,I,1,16,14,5,-1,N,TX
17767,9/06/2014,F,1.0006,548,N,18,22,E,1,5,20,K,1205,N,-1,XM,0,,N,0,Q,1,19,4,19,-1,N,NJ
18196,11/05/2015,B,0.9153,935,N,25,25,K,1,3,20,K,30468,N,7,ZA,0,2,N,0,O,1,25,2,4,-1,N,CA
1716,26/02/2013,E,0.9368,"1,480",N,4,22,G,1,3,16,P,33470,N,8,XB,0,,N,0,R,1,6,9,24,-1,N,IL
22643,26/09/2013,B,0.9403,965,N,2,22,E,1,3,20,Q,34901,N,8,ZA,0,2,N,0,R,1,1,2,4,-1,Y,CA
24140,20/02/2014,J,0.8922,"1,113",N,7,2,G,1,4,11,Q,35700,N,7,XJ,0,,N,0,J,1,3,25,10,-1,N,TX
6162,28/03/2015,K,0.887,"1,113",Y,10,2,G,1,5,11,T,46512,N,25,ZH,0,,N,0,J,1,9,12,7,-1,N,TX
12355,26/02/2015,K,0.887,"1,113",Y,17,22,A,1,5,11,Q,40706,N,-1,ZA,0,2,Y,0,S,0,17,24,11,-1,N,TX
12358,27/08/2013,B,0.9403,965,N,11,22,K,1,3,21,P,13904,N,4,ZA,0,2,N,0,R,1,24,1,6,-1,N,CA
1366,17/09/2014,J,0.8928,"1,113",N,6,25,A,1,4,22,T,58669,N,7,YH,0,,N,0,J,1,2,8,5,-1,N,TX
15683,11/03/2015,C,0.893,"1,487",Y,6,22,F,1,5,11,T,63357,N,5,XB,0,,N,0,R,1,7,9,24,-1,N,IL
8756,24/02/2014,B,0.9403,935,N,25,22,E,1,3,20,K,4905,N,-1,ZA,0,2,N,0,O,1,25,2,8,-1,N,CA
12093,17/11/2014,F,1.0006,548,N,12,2,K,0,5,10,K,11591,N,-1,ZF,0,,N,0,Q,1,7,4,17,-1,N,NJ
23002,21/07/2013,B,0.9403,965,N,8,2,D,1,5,1,M,28522,N,7,ZA,0,2,N,0,O,1,17,2,10,-1,N,CA
12412,17/03/2015,F,1.0101,548,N,16,25,E,0,4,18,P,38476,N,-1,XM,0,,N,0,R,0,19,4,20,-1,N,NJ
17947,21/01/2013,F,0.9223,564,N,1,22,E,1,5,23,K,9555,N,8,XH,0,,N,0,R,0,8,4,22,-1,N,NJ
7505,15/10/2013,B,0.9403,965,N,15,22,E,0,3,20,P,60525,N,5,ZA,0,2,N,0,O,0,22,2,8,-1,N,CA
19946,27/06/2014,F,1.0006,548,N,14,22,G,1,2,3,V,58050,N,-1,ZU,0,2,Y,0,R,1,24,4,20,-1,N,NJ
23939,24/04/2014,F,1.0006,548,N,6,22,J,1,3,20,Q,55566,N,6,XD,0,,Y,0,K,1,13,4,19,-1,N,NJ
10395,19/07/2013,F,0.9919,564,N,9,22,E,0,5,17,V,10769,N,6,XJ,0,,N,0,R,1,17,4,18,-1,N,NJ
984,18/01/2014,F,0.9838,548,N,14,22,E,1,5,7,K,42088,N,7,XR,0,,N,0,R,1,20,4,18,-1,N,NJ
20442,20/12/2013,J,0.8922,"1,165",N,17,22,G,1,5,7,V,13581,N,23,ZA,0,2,N,0,S,0,10,24,14,-1,N,TX
8686,18/06/2014,E,0.9392,"1,487",N,12,22,F,1,5,20,T,5384,N,6,ZA,0,2,N,0,J,0,17,9,24,-1,N,IL
6666,16/09/2013,F,0.9919,564,N,22,22,E,0,5,20,T,18137,N,-1,ZH,0,,N,0,A,1,24,4,22,-1,N,NJ
6655,25/10/2013,B,0.9403,965,N,7,22,D,1,5,7,V,47993,N,5,ZA,0,2,N,0,O,0,24,2,10,-1,N,CA
22555,15/07/2013,J,0.9691,"1,165",N,6,22,F,0,2,3,K,24543,N,5,ZR,0,2,N,0,J,1,5,14,5,-1,N,TX
14219,14/03/2013,B,0.9403,965,N,5,25,E,1,3,14,Q,27580,N,5,ZA,0,2,N,0,O,0,22,2,7,-1,N,CA
5610,10/09/2013,B,0.9403,965,N,3,22,E,0,3,21,P,36639,N,6,ZA,0,2,N,0,O,1,1,2,4,-1,N,CA
17006,12/10/2014,F,1.0006,548,N,5,22,E,1,5,20,M,58899,N,4,XM,0,,N,0,Q,0,9,4,19,-1,N,NJ
25208,14/11/2014,J,0.887,"1,113",N,5,25,F,1,4,22,V,7574,N,5,XO,0,,N,0,J,1,5,24,12,-1,N,TX
7456,4/06/2014,B,0.9153,935,N,4,22,D,1,3,20,T,57992,N,1,ZA,0,2,N,0,R,1,25,2,13,-1,N,CA
25144,6/11/2013,J,0.9258,"1,165",N,11,22,G,1,3,7,T,54453,N,8,XX,0,,N,0,J,1,7,14,9,-1,N,TX
10241,29/08/2013,B,0.9403,965,N,20,22,E,1,3,21,Q,51989,N,5,ZA,0,2,N,0,O,0,24,2,4,-1,N,CA
11036,11/03/2013,J,0.9769,"1,165",N,3,25,F,1,4,22,K,62362,N,-1,XD,0,,N,0,J,1,4,22,14,-1,N,TX
25097,29/04/2013,B,0.9403,965,N,8,22,D,1,5,1,K,9476,N,-1,ZA,0,2,N,0,O,0,11,2,13,-1,Y,CA
21041,12/08/2013,B,0.9403,965,N,17,22,E,1,3,21,T,10048,N,5,ZA,0,2,N,0,O,1,14,2,8,-1,N,CA
14504,17/02/2014,J,0.8922,"1,113",N,4,22,F,1,5,11,Q,23265,N,5,ZA,0,2,N,0,O,0,1,14,7,-1,N,TX
4406,22/05/2014,F,1.0006,548,N,24,22,E,0,3,20,V,6825,N,7,XD,0,,N,0,S,0,19,4,20,-1,N,NJ
24473,15/05/2013,B,0.9403,965,N,8,22,E,1,4,1,T,40266,N,-1,ZA,0,2,N,0,R,1,14,1,12,-1,N,CA
20015,2/02/2014,J,0.8922,"1,113",N,7,2,A,1,4,7,M,37336,N,7,XH,0,,N,0,O,1,10,3,5,-1,N,TX
3388,6/02/2014,F,0.9685,548,N,8,22,E,1,5,20,Q,6145,N,-1,YH,0,,N,0,R,1,12,4,17,-1,N,NJ
22938,17/03/2015,K,0.887,"1,113",Y,6,22,F,1,3,11,T,12917,N,25,XS,0,,N,0,I,1,7,19,4,-1,N,TX
4258,29/12/2014,B,0.9153,935,N,6,22,D,1,5,20,K,58826,N,1,ZA,0,2,N,0,D,0,22,1,15,-1,N,CA
15627,29/05/2014,F,1.0006,548,N,3,22,E,1,2,20,V,25196,N,7,XR,0,,N,0,R,0,9,4,21,-1,N,NJ
25469,24/10/2014,J,0.8793,"1,113",N,9,22,F,1,5,11,V,54454,N,-1,XH,0,,N,0,S,1,14,19,4,-1,N,TX
25319,30/10/2014,B,0.9153,935,N,4,22,D,1,5,11,Q,6820,N,-1,ZA,0,2,N,0,O,1,13,2,11,-1,N,CA
11705,17/05/2014,F,1.0006,548,N,7,22,E,1,5,20,R,51537,N,23,XJ,0,,N,0,R,1,17,4,21,-1,N,NJ
20866,4/04/2013,F,0.9313,564,N,3,2,K,1,3,23,Q,44446,N,6,ZC,0,,N,0,R,1,7,4,18,-1,N,NJ
19289,22/05/2013,B,0.9403,965,N,4,22,E,1,3,15,V,58240,N,6,ZA,0,2,N,0,O,1,14,2,12,-1,N,CA
8597,13/01/2014,F,0.9838,548,N,7,22,E,1,5,7,K,38115,N,5,ZT,0,,Y,0,R,1,15,4,19,-1,N,NJ
25280,25/03/2013,J,0.9769,"1,165",N,7,25,G,1,4,22,K,60685,N,15,ZE,0,,N,0,S,1,14,24,13,-1,Y,TX
18557,3/04/2015,F,1.0101,548,N,10,2,E,1,5,20,V,56437,N,9,YH,0,,N,0,S,1,15,4,19,-1,N,NJ
17691,18/01/2014,B,0.9403,935,N,8,2,D,1,5,7,M,2898,N,17,ZA,0,2,N,0,D,0,23,1,6,-1,N,CA
25635,7/12/2014,J,0.887,"1,113",N,8,25,A,0,4,11,M,35751,N,-1,XJ,0,,N,0,J,1,16,18,4,-1,N,TX
18551,28/09/2013,F,0.9919,564,N,4,25,J,1,5,4,Q,36323,N,6,XR,0,,Y,0,R,1,14,4,19,-1,N,NJ
24641,22/03/2015,K,0.887,"1,113",Y,16,22,G,0,5,11,M,16500,N,10,XJ,0,,N,0,S,1,14,14,5,-1,N,TX
9447,9/06/2014,B,0.9153,935,N,8,22,E,1,3,20,K,25202,N,6,ZA,0,2,N,0,D,1,25,2,4,-1,N,CA
12043,6/05/2015,B,0.9153,935,N,12,22,D,1,5,11,T,59856,N,14,ZA,0,2,Y,0,O,1,23,2,4,-1,N,CA
20929,22/04/2013,F,0.9313,564,N,7,22,G,1,3,16,K,34978,N,-1,XR,0,,N,0,R,1,10,4,16,-1,N,NJ
15887,15/05/2014,F,1.0006,548,N,13,22,E,1,5,11,Q,7592,N,5,XX,0,,N,0,R,1,20,4,20,-1,N,NJ
20055,8/06/2014,J,0.8928,"1,113",N,15,22,G,1,4,11,M,36654,N,-1,XR,0,,N,0,J,1,9,12,5,-1,N,TX
20996,17/02/2015,B,0.9153,935,N,8,22,D,1,5,11,P,63334,N,9,ZA,0,2,N,0,O,1,19,2,4,-1,N,CA
3922,31/10/2014,B,0.9153,935,N,6,2,E,0,2,20,V,65984,N,6,ZA,0,2,N,0,O,1,13,2,4,-1,N,CA
18893,1/10/2013,B,0.9403,965,N,19,22,E,1,3,20,P,13443,N,10,ZA,0,2,N,0,O,1,16,2,14,-1,N,CA
3508,31/05/2013,B,0.9403,965,N,9,2,E,1,2,17,V,58912,N,5,ZA,0,2,N,0,O,1,17,2,4,-1,N,CA
14935,6/08/2013,F,0.9919,564,N,3,22,E,0,3,21,P,68,N,4,ZF,0,,N,0,D,0,13,4,22,-1,N,NJ
7049,29/01/2015,K,0.887,"1,113",Y,8,22,F,1,5,11,Q,36084,N,-1,ZT,0,,N,0,J,1,7,14,7,-1,N,TX
10091,8/04/2015,F,1.0101,548,N,16,22,E,1,5,20,T,41892,N,7,XJ,0,,N,0,N,1,24,4,18,-1,N,NJ
9379,19/03/2015,C,0.893,"1,487",Y,25,22,A,1,4,11,Q,30206,N,5,XX,0,,N,0,J,1,22,9,25,-1,N,IL
12594,13/05/2015,F,1.0101,548,N,7,22,E,1,3,20,T,40220,N,4,XQ,0,,N,0,K,0,14,4,22,-1,N,NJ
8006,7/01/2015,B,0.9153,935,N,9,25,K,1,4,11,T,2861,N,4,ZA,0,2,N,0,O,1,17,2,13,-1,N,CA
7862,29/12/2013,J,0.8922,"1,165",N,14,22,G,1,5,7,M,17257,N,5,ZA,0,2,N,0,O,0,17,14,5,-1,N,TX
7213,30/04/2014,E,0.9392,"1,487",N,25,22,A,1,3,20,T,46644,N,4,XB,0,,N,0,J,1,23,9,24,-1,N,IL
19397,17/06/2014,F,1.0006,548,N,14,25,E,1,5,11,P,13187,N,5,ZH,0,,N,0,R,1,20,4,22,-1,N,NJ
3529,31/07/2014,B,0.9153,935,N,3,22,E,1,3,20,Q,4590,N,6,ZA,0,2,N,0,D,1,8,2,13,-1,N,CA
16365,6/01/2015,B,0.9153,935,N,10,22,D,1,5,11,P,10217,N,4,ZA,0,2,N,0,R,1,13,2,11,25,N,CA
8166,18/04/2015,K,0.887,"1,113",Y,8,22,F,1,5,11,P,17001,N,6,XO,0,,N,0,J,1,8,14,6,-1,N,TX
24969,8/04/2013,F,0.9313,564,N,25,22,E,1,3,15,T,14918,N,5,ZN,0,,N,0,D,0,24,4,20,-1,N,NJ
15890,5/03/2013,E,0.9375,"1,480",N,11,22,F,1,5,23,P,3182,N,21,XO,0,,Y,0,R,1,16,11,24,-1,N,IL
3337,20/06/2013,J,0.9691,"1,165",N,5,22,F,0,5,1,Q,65942,N,5,ZA,0,2,N,0,J,0,5,12,7,-1,N,TX
18052,14/12/2014,J,0.887,"1,113",N,6,22,G,0,5,11,M,39759,N,-1,XX,0,,N,0,R,1,20,14,7,-1,N,TX
15763,31/01/2014,E,0.9472,"1,487",N,11,22,F,1,5,7,V,14464,N,-1,ZA,0,2,N,0,D,0,16,9,24,-1,N,IL
10512,16/03/2015,K,0.887,"1,113",Y,4,22,K,1,4,11,M,46273,N,23,XR,0,,N,0,I,1,6,15,4,-1,N,TX
5848,5/05/2014,B,0.9153,935,N,7,22,E,1,3,20,K,9689,N,-1,ZA,0,2,N,0,O,1,14,2,10,-1,N,CA
25860,24/06/2014,B,0.9153,935,N,5,22,E,1,2,20,P,47644,N,12,ZA,0,2,N,0,O,1,17,1,15,-1,N,CA
23354,3/12/2014,J,0.887,"1,113",N,16,22,G,1,5,11,T,23665,N,6,XD,0,,Y,0,J,1,10,14,5,-1,N,TX
14772,1/10/2014,J,0.8793,"1,113",N,16,22,A,1,5,11,T,18128,N,22,XO,0,,Y,0,F,1,19,15,4,-1,N,TX
15539,5/10/2014,J,0.8793,"1,113",N,4,22,F,1,4,22,M,679,N,9,ZF,0,,N,0,J,1,6,14,7,-1,N,TX
20691,21/05/2014,J,0.8928,"1,113",N,8,25,G,1,4,11,T,56549,N,-1,XW,0,,N,0,Q,1,9,14,4,25,Y,TX
14048,27/05/2014,J,0.8928,"1,113",N,11,22,G,1,4,11,P,36248,N,6,XR,0,2,N,0,J,1,6,24,12,-1,N,TX
17490,24/08/2013,B,0.9403,965,N,8,22,E,1,3,21,R,66843,N,7,ZA,0,2,N,0,O,1,20,2,10,-1,N,CA
892,18/09/2013,F,0.9919,564,N,1,22,E,0,5,4,T,66679,N,7,XH,0,,N,0,H,1,5,4,17,-1,N,NJ
8008,10/03/2015,F,1.0101,548,N,11,22,E,0,5,20,P,40288,N,5,XD,0,,Y,0,R,1,21,4,21,-1,N,NJ
17293,19/06/2013,F,0.9919,564,N,9,22,J,1,4,1,T,32642,N,7,XD,0,,N,0,D,1,19,4,17,-1,N,NJ
15032,14/03/2014,B,0.9153,935,N,5,2,E,1,2,20,V,49242,N,5,ZA,0,2,N,0,O,1,9,2,10,-1,N,CA
15431,22/04/2014,E,0.9392,"1,487",N,6,25,A,0,4,11,P,44700,N,5,XR,0,2,N,0,N,1,13,9,23,-1,N,IL
624,20/04/2013,B,0.9403,965,N,25,22,E,1,3,15,V,3488,N,10,ZA,0,2,Y,0,O,1,25,2,11,-1,N,CA
18050,3/01/2015,F,1.0005,548,N,13,22,E,1,5,11,R,1485,N,4,ZF,0,,N,0,D,0,24,4,21,-1,N,NJ
12022,26/10/2013,B,0.9403,965,N,7,25,D,0,5,7,R,5432,N,-1,ZA,0,2,N,0,O,1,21,2,11,-1,N,CA
25605,28/10/2014,F,1.0006,548,N,8,22,E,1,2,20,P,3813,N,-1,XE,0,,Y,0,K,1,15,4,19,-1,N,NJ
23145,31/01/2014,B,0.9403,935,N,8,22,D,1,5,7,V,15373,N,19,ZA,0,2,N,0,O,0,18,2,10,-1,N,CA
21,3/04/2013,J,0.9769,"1,165",N,11,22,G,0,5,23,T,17843,N,4,ZA,0,2,N,0,Q,0,6,14,6,-1,N,TX
17899,4/12/2013,F,0.9838,564,N,8,22,E,1,3,20,T,23145,N,25,XR,0,,N,0,I,0,14,4,21,-1,N,NJ
23024,7/06/2013,B,0.9403,965,N,3,2,E,0,2,17,R,3467,N,6,ZA,0,2,N,0,O,1,4,2,11,-1,N,CA
13972,27/05/2014,J,0.8928,"1,113",N,6,25,G,1,4,22,P,19536,N,6,XO,0,,N,0,J,1,5,14,5,-1,N,TX
3334,27/09/2013,B,0.9403,965,N,4,22,D,1,5,20,V,40318,N,-1,ZA,0,2,N,0,R,0,16,2,4,-1,N,CA
6507,9/10/2013,J,0.9497,"1,165",N,6,22,G,1,5,4,T,35032,N,22,ZA,0,2,N,0,D,0,7,15,4,-1,N,TX
5664,22/03/2014,B,0.9153,935,N,8,22,D,0,5,20,R,52328,N,-1,ZA,0,2,Y,0,D,1,19,2,7,-1,N,CA
21473,11/12/2014,B,0.9153,935,N,11,22,K,1,2,20,Q,30242,N,12,ZA,0,2,N,0,O,0,25,1,15,-1,N,CA
16094,5/04/2013,F,0.9313,564,N,9,22,E,0,3,15,V,62063,N,7,YE,0,,Y,0,R,0,16,4,21,-1,N,NJ
3817,28/03/2014,B,0.9153,935,N,25,22,D,0,5,11,P,32224,N,6,ZA,0,2,N,0,O,1,24,2,4,-1,N,CA
16680,15/01/2014,F,0.9838,548,N,4,22,J,0,4,16,T,53611,N,1,ZT,0,2,N,0,N,1,9,4,16,-1,N,NJ
8315,4/03/2014,J,0.8922,"1,113",N,16,2,I,1,4,11,P,12246,N,12,ZF,0,,N,0,J,1,8,24,14,-1,N,TX
11180,7/11/2013,B,0.9403,965,N,15,22,D,1,5,7,Q,31400,N,-1,ZA,0,2,N,0,O,0,17,2,4,-1,N,CA
24498,29/01/2014,J,0.8922,"1,113",N,17,2,G,0,5,20,T,20869,N,23,XH,0,,N,0,J,1,6,24,12,-1,N,TX
19660,15/06/2013,J,0.9691,"1,165",N,11,22,G,0,5,1,R,32802,N,6,ZA,0,2,Y,0,J,0,12,24,14,-1,N,TX
3024,20/09/2013,F,0.9919,564,N,4,22,E,1,5,4,K,7390,N,20,XJ,0,,N,0,R,1,5,4,17,-1,N,NJ
12145,26/02/2014,E,0.9472,"1,487",N,8,2,A,1,5,20,T,10857,N,22,XB,0,,N,0,S,1,1,9,24,-1,N,IL
25003,28/04/2014,F,1.0006,548,N,18,22,J,0,3,20,K,30117,N,4,YH,0,,Y,0,R,1,19,4,17,-1,N,NJ
22632,9/06/2013,B,0.9403,965,N,6,22,E,1,4,1,K,629,N,5,ZA,0,2,N,0,O,0,13,2,4,-1,N,CA
19618,22/10/2014,B,0.9153,935,N,9,25,E,0,4,11,Q,7079,N,5,ZA,0,2,Y,0,O,1,15,2,9,-1,N,CA
7094,30/09/2013,F,0.9919,564,N,4,22,E,1,5,20,K,26375,N,17,YH,0,,N,0,N,0,7,4,19,-1,N,NJ
14123,2/04/2014,B,0.9153,935,N,8,25,D,0,5,20,Q,43173,N,-1,ZA,0,2,N,0,O,1,23,2,4,-1,Y,CA
24525,20/09/2013,B,0.9403,965,N,15,22,D,1,5,4,V,66381,N,6,ZA,0,2,N,0,O,0,11,2,4,-1,N,CA
24105,17/03/2014,F,0.9566,548,N,6,22,E,1,3,20,K,18633,N,4,XO,0,,N,0,R,0,16,4,18,-1,N,NJ
1966,4/10/2014,B,0.9153,935,N,9,22,D,1,5,11,R,13467,N,9,ZA,0,2,N,0,O,0,20,2,9,-1,N,CA
21891,9/07/2013,B,0.9403,965,N,11,22,E,1,3,17,P,65641,N,4,ZA,0,2,N,0,O,1,20,2,4,-1,N,CA
2638,7/04/2015,K,0.887,"1,113",Y,12,22,A,1,3,11,P,10131,N,13,XJ,0,,Y,0,S,1,12,13,4,-1,N,TX
23022,12/05/2015,K,0.887,"1,113",Y,10,22,F,1,4,11,K,61367,N,16,ZN,0,,N,0,S,1,7,14,8,-1,N,TX
2694,6/04/2014,B,0.9153,935,N,15,22,D,1,5,20,M,7067,N,-1,ZA,0,2,Y,0,O,1,15,2,4,-1,N,CA
18252,2/07/2014,F,1.0006,548,N,18,22,E,1,5,11,T,45342,N,20,XS,0,,Y,0,R,1,18,4,17,-1,N,NJ
5199,8/11/2013,E,0.9482,"1,480",N,3,22,K,1,5,7,V,46440,N,11,ZA,0,2,N,0,R,0,5,11,25,-1,N,IL
3411,19/11/2013,B,0.9403,965,N,11,22,D,0,4,24,P,30852,N,7,ZA,0,2,Y,0,O,1,22,2,12,-1,N,CA
5277,18/03/2015,K,0.887,"1,113",Y,8,22,F,1,5,11,T,27285,N,-1,XB,0,,N,0,Q,1,4,23,13,25,N,TX
24295,3/03/2013,E,0.9375,"1,480",N,7,22,A,0,4,23,V,25445,N,6,XE,0,,Y,0,R,1,4,9,25,-1,N,IL
24039,26/09/2013,B,0.9403,965,N,11,2,D,0,5,24,Q,36462,N,5,ZA,0,2,N,0,O,1,10,2,4,-1,N,CA
22005,17/02/2015,B,0.9153,935,N,15,25,D,1,5,11,P,56978,N,6,ZA,0,2,Y,0,O,1,25,2,7,-1,N,CA
14852,18/02/2014,B,0.9403,935,N,19,22,D,1,5,11,P,41117,N,5,ZA,0,2,Y,0,R,0,24,2,12,-1,Y,CA
11929,10/04/2013,E,0.9525,"1,480",N,5,22,K,0,4,22,T,4207,N,11,ZT,0,,N,0,J,1,5,11,23,-1,N,IL
5371,23/08/2013,B,0.9403,965,N,6,22,E,1,3,21,P,50508,N,7,ZA,0,2,N,0,D,0,18,2,13,-1,N,CA
3153,2/07/2013,F,0.9919,564,N,22,22,E,1,5,17,P,27756,N,4,YH,0,,N,0,R,1,25,4,18,-1,N,NJ
1311,23/08/2014,J,0.8928,"1,113",N,11,22,A,1,5,11,R,18675,N,18,XX,0,,Y,0,Q,1,19,17,4,-1,N,TX
7598,11/12/2014,F,1.0005,548,N,5,22,E,1,3,20,Q,59921,N,5,ZR,0,,N,0,R,1,8,4,18,-1,N,NJ
6065,15/04/2015,F,1.0101,548,N,25,25,E,1,3,11,V,29302,N,5,XJ,0,,Y,0,R,1,21,4,22,-1,N,NJ
14820,5/08/2013,B,0.9403,965,N,17,22,D,0,5,21,K,62419,N,-1,ZA,0,2,N,0,R,0,18,2,10,-1,N,CA
5224,5/04/2013,F,0.9313,564,N,7,22,J,1,3,15,V,35005,N,15,ZN,0,,N,0,D,1,22,4,20,-1,N,NJ
11186,14/04/2015,F,1.0101,548,N,16,2,E,1,5,11,P,33443,N,-1,XM,0,,N,0,R,1,21,4,19,-1,N,NJ
3502,16/07/2014,F,1.0006,548,N,6,22,E,1,5,11,T,18707,N,21,YF,0,,N,0,R,1,13,4,19,-1,N,NJ
7243,31/03/2014,F,0.9566,548,N,8,25,E,0,4,11,K,6700,N,25,ZT,0,,N,0,R,1,10,4,16,-1,N,NJ
15119,11/02/2014,B,0.9403,935,N,10,25,E,1,3,20,P,44695,N,12,ZA,0,2,Y,0,O,1,23,2,7,-1,N,CA
7503,8/04/2013,F,0.9313,564,N,15,25,E,0,4,23,K,47536,N,11,XR,0,1,Y,0,R,1,23,4,18,-1,N,NJ
313,13/02/2013,B,0.9403,965,N,7,22,E,1,3,14,T,20691,N,-1,ZA,0,2,N,0,R,1,13,2,4,-1,N,CA
18287,6/08/2014,F,1.0006,548,N,11,22,J,1,3,20,T,46266,N,-1,XX,0,,N,0,K,1,24,4,20,-1,N,NJ
1771,26/06/2013,B,0.9403,965,N,8,22,E,1,3,17,Q,15821,N,5,ZA,0,2,N,0,D,1,22,2,9,-1,N,CA
21291,6/11/2013,J,0.9258,"1,165",N,7,22,C,1,3,20,T,16683,N,6,XO,0,,N,0,J,1,15,19,10,-1,N,TX
10071,31/10/2013,F,0.9919,564,N,9,25,E,1,3,20,Q,19242,N,4,XJ,0,2,N,0,R,1,12,4,21,-1,N,NJ
1852,15/12/2014,J,0.887,"1,113",N,7,22,G,1,5,11,K,43078,N,19,XD,0,,N,0,J,1,6,12,8,-1,N,TX
19406,27/05/2014,J,0.8928,"1,113",N,13,22,F,0,5,11,P,26502,N,4,XR,0,,Y,0,J,1,14,14,7,-1,N,TX
4301,5/02/2014,J,0.8922,"1,113",N,2,22,F,1,5,20,T,15517,N,-1,ZA,0,2,N,0,R,0,1,24,4,-1,N,TX
15625,16/12/2014,J,0.887,"1,113",N,7,22,G,1,5,11,P,56358,N,5,XH,0,,N,0,J,1,6,12,6,-1,N,TX
18305,8/01/2015,B,0.9153,935,N,17,22,E,1,3,20,Q,63659,N,13,ZA,0,2,Y,0,O,1,14,2,14,-1,N,CA
23430,16/10/2013,F,0.9919,564,N,3,22,G,1,3,16,T,57599,N,9,ZA,0,2,N,0,J,1,3,4,18,-1,N,NJ
16626,16/05/2013,F,0.9313,564,N,10,25,E,1,2,15,V,4240,N,14,ZF,0,2,N,0,R,1,10,4,18,-1,N,NJ
11742,27/11/2014,B,0.9153,935,N,8,25,D,1,5,11,Q,53609,N,6,ZA,0,2,N,0,D,1,15,2,10,-1,N,CA
8323,11/06/2014,F,1.0006,548,N,15,25,G,1,3,20,Q,3689,N,6,XR,0,,N,0,R,1,25,4,20,-1,N,NJ
13942,16/09/2013,E,0.9489,"1,480",N,20,22,A,1,4,4,K,49448,N,5,XR,0,,N,0,J,1,17,9,24,-1,N,IL
16969,13/08/2013,F,0.9919,564,N,8,22,J,0,2,21,P,65298,N,7,XE,0,,N,0,R,1,13,4,18,-1,N,NJ
182,18/12/2013,F,0.9838,564,N,13,22,G,1,3,20,T,59640,N,-1,XO,0,,N,0,N,0,12,4,20,-1,N,NJ
11548,15/09/2014,B,0.9153,935,N,8,25,E,1,4,11,Q,5182,N,11,ZA,0,2,N,0,O,1,17,2,6,-1,N,CA
3864,10/06/2014,B,0.9153,935,N,7,2,D,0,5,11,P,7992,N,7,ZA,0,2,Y,0,O,1,9,2,13,-1,N,CA
21561,11/01/2015,K,0.887,"1,113",Y,11,22,F,1,5,11,M,44843,Y,-1,XX,0,,N,0,L,1,19,17,4,-1,N,TX
